sim_time_hours,hour,occupied,outdoor_temp_c,carbon_gco2_kwh,price_usd_kwh,heating_sp_c,cooling_sp_c,source,latency_ms,rationale
4635.167,3.17,False,22.2,369.4,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4635.5,3.5,False,22.2,366.1,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4635.833,3.83,False,22.2,362.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4636.167,4.17,False,22.2,358.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4636.5,4.5,False,22.2,354.2,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4636.833,4.83,False,22.2,349.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4637.167,5.17,True,22.1,344.6,0.08,21.0,25.5,llm,8049.1,Occupied and not during grid peak period
4637.5,5.5,True,21.9,339.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4637.833,5.83,True,21.8,334.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4638.167,6.17,True,22.0,328.8,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4638.5,6.5,True,22.5,323.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4638.833,6.83,True,23.0,317.6,0.08,21.0,25.5,llm,8851.8,Occupied office with moderate indoor temperature and acceptable CO2 levels.
4639.167,7.17,True,23.8,311.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4639.5,7.5,True,24.7,306.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4639.833,7.83,True,25.6,300.7,0.08,21.0,25.5,llm,8766.1,Occupied office with moderate indoor temperature and acceptable CO2 levels.
4640.167,8.17,True,26.4,295.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4640.5,8.5,True,27.0,290.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4640.833,8.83,True,27.5,284.9,0.08,21.0,25.5,llm,8642.8,Occupied and grid is not in peak period.
4641.167,9.17,True,28.0,280.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4641.5,9.5,True,28.4,275.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4641.833,9.83,True,28.7,271.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4642.167,10.17,True,29.0,267.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4642.5,10.5,True,29.1,264.1,0.08,21.0,25.5,llm,8747.4,Occupied and grid is not in peak period.
4642.833,10.83,True,29.3,261.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4643.167,11.17,True,29.5,259.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4643.5,11.5,True,29.7,257.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4643.833,11.83,True,29.9,256.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4644.167,12.17,True,30.2,257.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4644.5,12.5,True,30.6,258.7,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4644.833,12.83,True,30.9,261.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4645.167,13.17,True,31.3,265.9,0.08,21.0,25.5,llm,8777.7,Occupied and grid is not in peak period.
4645.5,13.5,True,31.7,271.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4645.833,13.83,True,32.0,280.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4646.167,14.17,True,32.3,290.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4646.5,14.5,True,32.5,302.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4646.833,14.83,True,32.7,317.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4647.167,15.17,True,32.8,334.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4647.5,15.5,True,32.8,353.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4647.833,15.83,True,32.8,374.8,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4648.167,16.17,True,32.8,397.5,0.34,21.0,25.5,llm,9253.1,"Occupied and grid peak period, so float cooling to warm end of comfort band."
4648.5,16.5,True,32.8,421.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4648.833,16.83,True,32.8,445.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4649.167,17.17,True,32.5,468.6,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4649.5,17.5,True,31.9,490.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4649.833,17.83,True,31.4,511.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4650.167,18.17,True,31.0,528.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4650.5,18.5,True,30.9,542.0,0.34,21.0,25.5,llm,8682.8,"Peak grid period, float cooling to warm end of comfort band"
4650.833,18.83,True,30.7,551.9,0.34,21.0,25.5,llm,0.0,"(cached) Peak grid period, float cooling to warm end of comfort band"
4651.167,19.17,True,30.3,557.5,0.34,21.0,25.5,llm,0.0,"(cached) Peak grid period, float cooling to warm end of comfort band"
4651.5,19.5,True,29.8,558.9,0.34,21.0,25.5,llm,0.0,"(cached) Peak grid period, float cooling to warm end of comfort band"
4651.833,19.83,True,29.2,556.3,0.34,21.0,25.5,llm,0.0,"(cached) Peak grid period, float cooling to warm end of comfort band"
4652.167,20.17,True,28.8,549.9,0.34,21.0,25.5,llm,9420.1,"Occupied and grid peak period, so float cooling to warm end of comfort band."
4652.5,20.5,True,28.6,540.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4652.833,20.83,True,28.4,528.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4653.167,21.17,True,28.1,514.7,0.08,21.0,25.5,llm,8654.8,Occupied and grid is not in peak period.
4653.5,21.5,True,27.8,500.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4653.833,21.83,True,27.4,485.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4654.167,22.17,True,27.2,470.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4654.5,22.5,True,27.2,456.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4654.833,22.83,True,27.2,443.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4655.167,23.17,False,27.2,432.2,0.08,15.6,28.0,llm,9490.6,"The building is unoccupied and it's late at night, so we can set back to save energy."
4655.5,23.5,False,27.2,422.2,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4655.833,23.83,False,27.2,413.6,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4656.167,0.17,False,27.1,378.0,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4656.5,0.5,False,26.9,378.9,0.08,15.6,28.0,llm,8062.1,Unoccupied and grid peak period
4656.833,0.83,False,26.8,379.4,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4657.167,1.17,False,26.5,379.4,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4657.5,1.5,False,26.1,378.9,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4657.833,1.83,False,25.8,378.0,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4658.167,2.17,False,25.6,376.5,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4658.5,2.5,False,25.6,374.6,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4658.833,2.83,False,25.6,372.2,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4659.167,3.17,False,25.5,369.4,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4659.5,3.5,False,25.3,366.1,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4659.833,3.83,False,25.1,362.5,0.08,15.6,28.0,llm,0.0,(cached) Unoccupied and grid peak period
4660.167,4.17,False,25.0,358.5,0.08,15.6,28.0,llm,8695.4,It is a weekend morning and the building is unoccupied.
4660.5,4.5,False,25.0,354.2,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend morning and the building is unoccupied.
4660.833,4.83,False,25.0,349.5,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend morning and the building is unoccupied.
4661.167,5.17,True,24.8,344.6,0.08,21.0,25.5,llm,8398.8,Occupied and not during grid peak period.
4661.5,5.5,True,24.4,339.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period.
4661.833,5.83,True,24.1,334.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period.
4662.167,6.17,True,24.1,328.8,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period.
4662.5,6.5,True,24.4,323.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period.
4662.833,6.83,True,24.8,317.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period.
4663.167,7.17,True,25.5,311.9,0.08,21.0,25.5,llm,9472.0,Occupied office with moderate indoor temperature and acceptable CO2 levels; set to standard comfort range.
4663.5,7.5,True,26.4,306.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels; set to standard comfort range.
4663.833,7.83,True,27.3,300.7,0.08,21.0,25.5,llm,8518.2,Occupied during morning hours with moderate outdoor temperature.
4664.167,8.17,True,28.1,295.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature.
4664.5,8.5,True,28.6,290.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature.
4664.833,8.83,True,29.1,284.9,0.08,21.0,25.5,llm,8806.7,Occupied office with moderate indoor temperature and acceptable CO2 levels.
4665.167,9.17,True,29.5,280.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4665.5,9.5,True,29.7,275.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4665.833,9.83,True,29.9,271.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4666.167,10.17,True,30.2,267.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4666.5,10.5,True,30.6,264.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4666.833,10.83,True,30.9,261.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4667.167,11.17,True,31.1,259.1,0.08,21.0,25.5,llm,8505.0,Occupied and grid is not in peak period.
4667.5,11.5,True,31.1,257.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4667.833,11.83,True,31.1,256.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4668.167,12.17,True,31.3,257.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4668.5,12.5,True,31.7,258.7,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4668.833,12.83,True,32.0,261.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4669.167,13.17,True,32.3,265.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4669.5,13.5,True,32.5,271.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4669.833,13.83,True,32.7,280.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4670.167,14.17,True,32.8,290.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4670.5,14.5,True,32.8,302.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4670.833,14.83,True,32.8,317.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4671.167,15.17,True,32.8,334.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4671.5,15.5,True,32.8,353.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4671.833,15.83,True,32.8,374.8,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4672.167,16.17,False,32.8,397.5,0.34,15.6,28.0,llm,8557.9,It is a weekend and the building is unoccupied.
4672.5,16.5,False,32.8,421.2,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4672.833,16.83,False,32.8,445.2,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4673.167,17.17,False,32.6,468.6,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4673.5,17.5,False,32.2,490.9,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4673.833,17.83,False,31.9,511.0,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4674.167,18.17,False,31.4,528.2,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4674.5,18.5,False,30.9,542.0,0.34,15.6,29.0,llm,8501.0,It is a weekend evening during the grid peak period.
4674.833,18.83,False,30.3,551.9,0.34,15.6,29.0,llm,0.0,(cached) It is a weekend evening during the grid peak period.
4675.167,19.17,False,29.7,557.5,0.34,15.6,29.0,llm,0.0,(cached) It is a weekend evening during the grid peak period.
4675.5,19.5,False,29.1,558.9,0.34,15.6,29.0,llm,0.0,(cached) It is a weekend evening during the grid peak period.
4675.833,19.83,False,28.6,556.3,0.34,15.6,28.5,llm,9431.7,"It is a weekend evening during the grid peak period, so we set back to save energy."
4676.167,20.17,False,28.1,549.9,0.34,15.6,28.5,llm,0.0,"(cached) It is a weekend evening during the grid peak period, so we set back to save energy."
4676.5,20.5,False,27.8,540.4,0.34,15.6,28.5,llm,0.0,"(cached) It is a weekend evening during the grid peak period, so we set back to save energy."
4676.833,20.83,False,27.4,528.4,0.34,15.6,28.5,llm,0.0,"(cached) It is a weekend evening during the grid peak period, so we set back to save energy."
4677.167,21.17,False,27.1,514.7,0.08,15.6,29.0,llm,8409.2,Unoccupied and grid is clean/cheap.
4677.5,21.5,False,26.9,500.0,0.08,15.6,28.0,llm,8796.5,It is a weekend evening with low grid carbon and price.
4677.833,21.83,False,26.8,485.0,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4678.167,22.17,False,26.7,470.3,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4678.5,22.5,False,26.7,456.4,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4678.833,22.83,False,26.7,443.6,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4679.167,23.17,False,26.4,432.2,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4679.5,23.5,False,25.9,422.2,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4679.833,23.83,False,25.3,413.6,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
