step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,mean_co2_ppm,max_co2_ppm,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_co2,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_co2,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_co2,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_co2,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_co2,PERIMETER_ZN_4_occ
66,4355.0333,182,11.033,True,31.1,False,0.0,27.602,0.0,400.0,0.0,0.448754,0.127918,0.06296,0.436423,23.189,259.9,0.08,0.0359,0.116631,26.7,0.668,15.6,28.0,400,0.0,27.69,0.983,15.6,28.0,400,0.0,28.01,1.022,15.6,28.0,400,0.0,27.66,0.973,15.6,28.0,400,0.0,27.96,1.07,15.6,28.0,400,0.0
67,4355.2083,182,11.208,True,31.2,False,0.0,27.616,0.0,400.0,0.0,0.433123,0.112286,0.047328,0.003333,23.6221,258.9,0.08,0.03465,0.112135,26.7,0.67,15.6,28.0,400,0.0,27.71,0.99,15.6,28.0,400,0.0,28.0,0.994,15.6,28.0,400,0.0,27.68,0.979,15.6,28.0,400,0.0,27.99,1.077,15.6,28.0,400,0.0
68,4355.375,182,11.375,True,31.3,False,0.0,27.631,0.0,400.0,0.0,0.42921,0.108373,0.043415,0.003333,24.0514,258.1,0.08,0.034337,0.110779,26.71,0.672,15.6,28.0,400,0.0,27.74,0.997,15.6,28.0,400,0.0,28.0,0.976,15.6,28.0,400,0.0,27.7,0.985,15.6,28.0,400,0.0,28.01,1.084,15.6,28.0,400,0.0
69,4355.5556,182,11.556,True,31.4,False,0.0,27.713,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,24.3722,257.4,0.08,0.025667,0.082583,26.72,0.674,15.6,28.0,400,0.0,27.76,1.005,15.6,28.0,400,0.0,28.33,1.02,15.6,28.0,400,0.0,27.72,0.991,15.6,28.0,400,0.0,28.03,1.092,15.6,28.0,400,0.0
70,4355.7222,182,11.722,True,31.5,False,0.0,27.753,0.0,400.0,0.0,0.393843,0.073007,0.029701,0.003333,24.766,257.1,0.08,0.031507,0.101257,26.73,0.676,15.6,28.0,400,0.0,27.79,1.011,15.6,28.0,400,0.0,28.46,1.058,15.6,28.0,400,0.0,27.74,0.997,15.6,28.0,400,0.0,28.06,1.099,15.6,28.0,400,0.0
71,4355.8889,182,11.889,True,31.6,False,0.0,27.683,0.0,400.0,0.0,0.430953,0.110117,0.045159,0.003333,25.197,256.9,0.08,0.034476,0.110712,26.74,0.678,15.6,28.0,400,0.0,27.81,1.018,15.6,28.0,400,0.0,28.04,0.978,15.6,28.0,400,0.0,27.75,1.002,15.6,28.0,400,0.0,28.08,1.105,15.6,28.0,400,0.0
72,4356.0833,182,12.083,True,31.7,False,0.0,27.691,0.0,400.0,0.0,0.426728,0.105891,0.040933,0.003333,25.6237,257.1,0.08,0.034138,0.109712,26.75,0.681,15.6,28.0,400,0.0,27.83,1.024,15.6,28.0,400,0.0,28.01,0.966,15.6,28.0,400,0.0,27.77,1.007,15.6,28.0,400,0.0,28.1,1.111,15.6,28.0,400,0.0
73,4356.25,182,12.25,True,31.78,False,0.0,27.768,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,25.9446,257.5,0.08,0.025667,0.082615,26.75,0.683,15.6,28.0,400,0.0,27.85,1.03,15.6,28.0,400,0.0,28.33,1.019,15.6,28.0,400,0.0,27.79,1.012,15.6,28.0,400,0.0,28.12,1.117,15.6,28.0,400,0.0
74,4356.3333,182,12.333,True,31.87,False,0.0,27.828,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,26.2654,257.9,0.08,0.025667,0.082744,26.77,0.685,15.6,28.0,400,0.0,27.87,1.035,15.6,28.0,400,0.0,28.56,1.07,15.6,28.0,400,0.0,27.81,1.016,15.6,28.0,400,0.0,28.14,1.122,15.6,28.0,400,0.0
75,4356.5833,182,12.583,True,31.95,False,0.0,27.739,0.0,400.0,0.0,0.440009,0.119173,0.054214,0.436415,26.7054,259.3,0.08,0.035201,0.114094,26.77,0.686,15.6,28.0,400,0.0,27.89,1.039,15.6,28.0,400,0.0,28.07,0.995,15.6,28.0,400,0.0,27.82,1.019,15.6,28.0,400,0.0,28.15,1.125,15.6,28.0,400,0.0
76,4356.6667,182,12.667,True,32.03,False,0.0,27.742,0.0,400.0,0.0,0.428247,0.107411,0.042453,0.003333,27.1336,260.0,0.08,0.03426,0.111344,26.78,0.687,15.6,28.0,400,0.0,27.91,1.044,15.6,28.0,400,0.0,28.01,0.974,15.6,28.0,400,0.0,27.84,1.023,15.6,28.0,400,0.0,28.17,1.13,15.6,28.0,400,0.0
77,4356.8333,182,12.833,True,32.12,False,0.0,27.754,0.0,400.0,0.0,0.427639,0.106802,0.041844,0.003333,27.5613,261.5,0.08,0.034211,0.111828,26.79,0.687,15.6,28.0,400,0.0,27.93,1.049,15.6,28.0,400,0.0,28.0,0.969,15.6,28.0,400,0.0,27.85,1.027,15.6,28.0,400,0.0,28.19,1.134,15.6,28.0,400,0.0
78,4357.0833,182,13.083,True,32.2,False,0.0,27.833,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,27.8821,264.6,0.08,0.025667,0.084893,26.8,0.686,15.6,28.0,400,0.0,27.95,1.052,15.6,28.0,400,0.0,28.34,1.024,15.6,28.0,400,0.0,27.87,1.03,15.6,28.0,400,0.0,28.21,1.137,15.6,28.0,400,0.0
79,4357.1667,182,13.167,True,32.3,False,0.0,27.9,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,28.203,265.9,0.08,0.025667,0.08531,26.81,0.687,15.6,28.0,400,0.0,27.97,1.059,15.6,28.0,400,0.0,28.59,1.078,15.6,28.0,400,0.0,27.89,1.034,15.6,28.0,400,0.0,28.23,1.142,15.6,28.0,400,0.0
80,4357.4167,182,13.417,True,32.4,False,0.0,27.81,0.0,400.0,0.0,0.442937,0.1221,0.057142,0.003333,28.6459,270.2,0.08,0.035435,0.119682,26.82,0.687,15.6,28.0,400,0.0,28.0,1.064,15.6,28.0,400,0.0,28.07,1.001,15.6,28.0,400,0.0,27.91,1.038,15.6,28.0,400,0.0,28.25,1.146,15.6,28.0,400,0.0
81,4357.5,182,13.5,True,32.5,False,0.0,27.817,0.0,400.0,0.0,0.430621,0.109784,0.044826,0.003333,29.0765,271.9,0.08,0.03445,0.117086,26.84,0.689,15.6,28.0,400,0.0,28.03,1.071,15.6,28.0,400,0.0,28.01,0.98,15.6,28.0,400,0.0,27.94,1.044,15.6,28.0,400,0.0,28.28,1.153,15.6,28.0,400,0.0
82,4357.6667,182,13.667,True,32.6,False,0.0,27.833,0.0,400.0,0.0,0.430187,0.109351,0.044393,0.003333,29.5067,275.7,0.08,0.034415,0.118603,26.85,0.69,15.6,28.0,400,0.0,28.05,1.077,15.6,28.0,400,0.0,28.0,0.975,15.6,28.0,400,0.0,27.96,1.05,15.6,28.0,400,0.0,28.3,1.158,15.6,28.0,400,0.0
83,4357.9167,182,13.917,True,32.7,False,0.0,27.93,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,29.8275,282.3,0.08,0.025667,0.090572,26.86,0.692,15.6,28.0,400,0.0,28.07,1.083,15.6,28.0,400,0.0,28.38,1.037,15.6,28.0,400,0.0,27.98,1.054,15.6,28.0,400,0.0,28.36,1.176,15.6,28.0,400,0.0
84,4358.0,182,14.0,True,32.8,False,0.0,28.022,0.0,400.0,0.0,0.320836,0.0,0.0,0.436391,30.1484,284.8,0.08,0.025667,0.091374,26.87,0.694,15.6,28.0,400,0.0,28.11,1.09,15.6,28.0,400,0.0,28.66,1.098,15.6,28.0,400,0.0,28.0,1.06,15.6,28.0,400,0.0,28.47,1.207,15.6,28.0,400,0.0
85,4358.25,182,14.25,True,32.8,False,0.0,27.962,0.0,400.0,0.0,0.479721,0.158885,0.061442,0.003333,30.6281,293.0,0.08,0.038378,0.140558,26.88,0.696,15.6,28.0,400,0.0,28.12,1.095,15.6,28.0,400,0.0,28.08,1.012,15.6,28.0,400,0.0,28.02,1.064,15.6,28.0,400,0.0,28.71,1.253,15.6,28.0,400,0.0
86,4358.4167,182,14.417,True,32.8,False,0.0,27.831,0.0,400.0,0.0,0.589127,0.268291,0.138364,0.003333,31.2172,299.2,0.08,0.04713,0.176267,26.89,0.698,15.6,28.0,400,0.0,28.14,1.101,15.6,28.0,400,0.0,28.01,0.988,15.6,28.0,400,0.0,28.04,1.069,15.6,28.0,400,0.0,28.07,1.155,15.6,28.0,400,0.0
87,4358.5,182,14.5,True,32.8,False,0.0,27.826,0.0,400.0,0.0,0.564114,0.243278,0.113351,0.003333,31.7813,302.5,0.08,0.045129,0.170645,26.9,0.7,15.6,28.0,400,0.0,28.16,1.107,15.6,28.0,400,0.0,28.0,0.982,15.6,28.0,400,0.0,28.06,1.074,15.6,28.0,400,0.0,28.01,1.127,15.6,28.0,400,0.0
88,4358.7222,182,14.722,True,32.8,False,0.0,28.01,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,32.1022,312.1,0.08,0.025667,0.100133,26.91,0.702,15.6,28.0,400,0.0,28.18,1.111,15.6,28.0,400,0.0,28.37,1.041,15.6,28.0,400,0.0,28.07,1.077,15.6,28.0,400,0.0,28.53,1.215,15.6,28.0,400,0.0
89,4358.9167,182,14.917,True,32.8,False,0.0,27.857,0.0,400.0,0.0,0.597196,0.27636,0.146433,0.003333,32.6994,321.3,0.08,0.047776,0.191879,26.92,0.704,15.6,28.0,400,0.0,28.19,1.115,15.6,28.0,400,0.0,28.04,0.997,15.6,28.0,400,0.0,28.08,1.082,15.6,28.0,400,0.0,28.05,1.151,15.6,28.0,400,0.0
90,4359.0,182,15.0,True,32.8,False,0.0,27.851,0.0,400.0,0.0,0.572504,0.251668,0.121741,0.003333,33.2719,325.5,0.08,0.0458,0.18635,26.93,0.707,15.6,28.0,400,0.0,28.21,1.12,15.6,28.0,400,0.0,28.0,0.982,15.6,28.0,400,0.0,28.1,1.086,15.6,28.0,400,0.0,28.0,1.134,15.6,28.0,400,0.0
91,4359.1667,182,15.167,True,32.8,False,0.0,27.858,0.0,400.0,0.0,0.57326,0.252423,0.122496,0.003333,33.8451,334.4,0.08,0.045861,0.191698,26.95,0.71,15.6,28.0,400,0.0,28.23,1.125,15.6,28.0,400,0.0,28.0,0.978,15.6,28.0,400,0.0,28.11,1.09,15.6,28.0,400,0.0,28.0,1.134,15.6,28.0,400,0.0
92,4359.375,182,15.375,True,32.8,False,0.0,28.083,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,34.166,346.2,0.08,0.025667,0.111074,26.95,0.712,15.6,28.0,400,0.0,28.24,1.128,15.6,28.0,400,0.0,28.36,1.034,15.6,28.0,400,0.0,28.12,1.093,15.6,28.0,400,0.0,28.75,1.257,15.6,28.0,400,0.0
93,4359.5556,182,15.556,True,32.8,False,0.0,27.879,0.0,400.0,0.0,0.612611,0.291774,0.161847,0.003333,34.7786,357.1,0.08,0.049009,0.218763,26.97,0.715,15.6,28.0,400,0.0,28.25,1.132,15.6,28.0,400,0.0,28.01,0.99,15.6,28.0,400,0.0,28.13,1.097,15.6,28.0,400,0.0,28.03,1.17,15.6,28.0,400,0.0
94,4359.75,182,15.75,True,32.8,False,0.0,27.88,0.0,400.0,0.0,0.582741,0.261904,0.131977,0.436408,35.3613,369.4,0.08,0.046619,0.215264,26.98,0.719,15.6,28.0,400,0.0,28.27,1.136,15.6,28.0,400,0.0,28.0,0.978,15.6,28.0,400,0.0,28.15,1.1,15.6,28.0,400,0.0,28.0,1.151,15.6,28.0,400,0.0
95,4359.9167,182,15.917,True,32.8,False,0.0,27.886,0.0,400.0,0.0,0.58183,0.260993,0.131066,0.003333,35.9432,380.4,0.08,0.046546,0.221328,26.99,0.722,15.6,28.0,400,0.0,28.28,1.14,15.6,28.0,400,0.0,28.0,0.974,15.6,28.0,400,0.0,28.16,1.104,15.6,28.0,400,0.0,28.0,1.148,15.6,28.0,400,0.0
96,4360.0333,182,16.033,True,32.8,False,0.0,28.14,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,36.264,388.3,0.34,0.109084,0.124581,27.0,0.725,15.6,28.0,400,0.0,28.29,1.142,15.6,28.0,400,0.0,28.34,1.028,15.6,28.0,400,0.0,28.17,1.106,15.6,28.0,400,0.0,28.9,1.284,15.6,28.0,400,0.0
97,4360.2222,182,16.222,True,32.62,False,0.0,28.318,0.0,400.0,0.0,0.402782,0.081945,0.038633,0.003333,36.6668,401.4,0.34,0.136946,0.161677,27.01,0.727,15.6,29.0,400,0.0,28.29,1.144,15.6,29.0,400,0.0,28.64,1.092,15.6,29.0,400,0.0,28.17,1.107,15.6,29.0,400,0.0,29.48,1.424,15.6,29.0,400,0.0
98,4360.3889,182,16.389,True,32.43,False,0.0,28.25,0.0,400.0,0.0,0.444745,0.123909,0.05894,0.003333,37.1115,413.2,0.34,0.151213,0.183769,27.02,0.729,15.6,29.0,400,0.0,28.29,1.144,15.6,29.0,400,0.0,28.73,1.118,15.6,29.0,400,0.0,28.17,1.107,15.6,29.0,400,0.0,29.04,1.353,15.6,29.0,400,0.0
99,4360.5556,182,16.556,True,32.25,False,0.0,28.247,0.0,400.0,0.0,0.441883,0.121046,0.056077,0.003333,37.5534,425.2,0.34,0.15024,0.187888,27.02,0.73,15.6,29.0,400,0.0,28.29,1.143,15.6,29.0,400,0.0,28.76,1.133,15.6,29.0,400,0.0,28.17,1.107,15.6,29.0,400,0.0,29.0,1.348,15.6,29.0,400,0.0
100,4360.7222,182,16.722,True,32.07,False,0.0,28.37,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,37.8742,437.2,0.34,0.109084,0.14027,27.02,0.731,15.6,29.0,400,0.0,28.28,1.142,15.6,29.0,400,0.0,28.77,1.142,15.6,29.0,400,0.0,28.17,1.106,15.6,29.0,400,0.0,29.61,1.442,15.6,29.0,400,0.0
101,4360.875,182,16.875,True,31.88,False,0.0,28.248,0.0,400.0,0.0,0.457574,0.136738,0.071769,0.003333,38.3318,448.1,0.34,0.155575,0.205039,27.02,0.731,15.6,29.0,400,0.0,28.27,1.139,15.6,29.0,400,0.0,28.77,1.148,15.6,29.0,400,0.0,28.16,1.104,15.6,29.0,400,0.0,29.01,1.365,15.6,29.0,400,0.0
102,4361.0417,182,17.042,True,31.7,False,0.0,28.243,0.0,400.0,0.0,0.441128,0.120292,0.055323,0.003333,38.7729,459.9,0.34,0.149984,0.202875,27.03,0.731,15.6,29.0,400,0.0,28.26,1.135,15.6,29.0,400,0.0,28.76,1.153,15.6,29.0,400,0.0,28.17,1.106,15.6,29.0,400,0.0,29.0,1.345,15.6,29.0,400,0.0
103,4361.2083,182,17.208,True,31.6,False,0.0,28.243,0.0,400.0,0.0,0.439183,0.118347,0.053378,0.436417,39.2121,471.5,0.34,0.149322,0.207075,27.03,0.731,15.6,29.0,400,0.0,28.25,1.132,15.6,29.0,400,0.0,28.75,1.157,15.6,29.0,400,0.0,28.18,1.11,15.6,29.0,400,0.0,29.0,1.337,15.6,29.0,400,0.0
104,4361.375,182,17.375,True,31.5,False,0.0,28.351,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,39.533,482.7,0.34,0.109084,0.154868,27.03,0.731,15.6,29.0,400,0.0,28.24,1.128,15.6,29.0,400,0.0,28.74,1.16,15.6,29.0,400,0.0,28.2,1.115,15.6,29.0,400,0.0,29.54,1.413,15.6,29.0,400,0.0
105,4361.5417,182,17.542,True,31.4,False,0.0,28.245,0.0,400.0,0.0,0.448091,0.127255,0.062286,0.003333,39.981,493.5,0.34,0.152351,0.221133,27.04,0.731,15.6,29.0,400,0.0,28.23,1.123,15.6,29.0,400,0.0,28.73,1.161,15.6,29.0,400,0.0,28.21,1.118,15.6,29.0,400,0.0,29.01,1.337,15.6,29.0,400,0.0
106,4361.7083,182,17.708,True,31.3,False,0.0,28.24,0.0,400.0,0.0,0.433477,0.11264,0.047672,0.003333,40.4145,503.7,0.34,0.147382,0.218342,27.04,0.732,15.6,29.0,400,0.0,28.21,1.117,15.6,29.0,400,0.0,28.72,1.162,15.6,29.0,400,0.0,28.22,1.121,15.6,29.0,400,0.0,29.0,1.31,15.6,29.0,400,0.0
107,4361.875,182,17.875,True,31.2,False,0.0,28.235,0.0,400.0,0.0,0.429934,0.109097,0.044129,0.003333,40.8445,513.3,0.34,0.146178,0.220685,27.05,0.732,15.6,29.0,400,0.0,28.19,1.11,15.6,29.0,400,0.0,28.7,1.162,15.6,29.0,400,0.0,28.23,1.123,15.6,29.0,400,0.0,29.0,1.295,15.6,29.0,400,0.0
108,4362.0417,182,18.042,True,31.1,False,0.0,28.301,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,41.1653,522.1,0.34,0.109084,0.167509,27.05,0.733,15.6,29.0,400,0.0,28.17,1.103,15.6,29.0,400,0.0,28.69,1.161,15.6,29.0,400,0.0,28.24,1.124,15.6,29.0,400,0.0,29.36,1.338,15.6,29.0,400,0.0
109,4362.2083,182,18.208,True,30.92,False,0.0,27.896,0.0,400.0,0.0,0.600944,0.280108,0.150181,0.003333,41.7662,530.2,0.34,0.204321,0.318621,27.05,0.733,15.6,28.0,400,0.0,28.14,1.094,15.6,28.0,400,0.0,28.02,1.042,15.6,28.0,400,0.0,28.23,1.119,15.6,28.0,400,0.0,28.04,1.124,15.6,28.0,400,0.0
110,4362.375,182,18.375,True,30.73,False,0.0,27.873,0.0,400.0,0.0,0.559424,0.238587,0.10866,0.003333,42.3257,537.3,0.34,0.190204,0.300578,27.05,0.733,15.6,28.0,400,0.0,28.11,1.084,15.6,28.0,400,0.0,28.0,1.015,15.6,28.0,400,0.0,28.2,1.111,15.6,28.0,400,0.0,28.0,1.065,15.6,28.0,400,0.0
111,4362.5417,182,18.542,True,30.55,False,0.0,27.858,0.0,400.0,0.0,0.549067,0.22823,0.098303,0.003333,42.8747,543.5,0.34,0.186683,0.298418,27.04,0.731,15.6,28.0,400,0.0,28.08,1.073,15.6,28.0,400,0.0,28.0,1.0,15.6,28.0,400,0.0,28.17,1.102,15.6,28.0,400,0.0,28.0,1.038,15.6,28.0,400,0.0
112,4362.7083,182,18.708,True,30.37,False,0.0,27.995,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,43.1956,548.7,0.34,0.109084,0.176043,27.04,0.73,15.6,28.0,400,0.0,28.04,1.061,15.6,28.0,400,0.0,28.22,1.03,15.6,28.0,400,0.0,28.13,1.09,15.6,28.0,400,0.0,28.55,1.103,15.6,28.0,400,0.0
113,4362.875,182,18.875,True,30.18,False,0.0,27.903,0.0,400.0,0.0,0.444656,0.12382,0.058851,0.436418,43.6402,552.8,0.34,0.151183,0.245806,27.03,0.727,15.6,28.0,400,0.0,28.0,1.049,15.6,28.0,400,0.0,28.39,1.062,15.6,28.0,400,0.0,28.09,1.08,15.6,28.0,400,0.0,28.01,1.026,15.6,28.0,400,0.0
114,4363.0556,182,19.056,True,30.0,False,0.0,27.891,0.0,400.0,0.0,0.434454,0.113617,0.048649,0.003333,44.0747,556.1,0.34,0.147714,0.2416,27.02,0.725,15.6,28.0,400,0.0,27.95,1.037,15.6,28.0,400,0.0,28.43,1.073,15.6,28.0,400,0.0,28.06,1.071,15.6,28.0,400,0.0,28.0,1.0,15.6,28.0,400,0.0
115,4363.2222,182,19.222,True,29.72,False,0.0,27.871,0.0,400.0,0.0,0.430258,0.109422,0.044453,0.003333,44.5049,558.1,0.34,0.146288,0.240127,27.0,0.722,15.6,28.0,400,0.0,27.91,1.025,15.6,28.0,400,0.0,28.42,1.074,15.6,28.0,400,0.0,28.02,1.061,15.6,28.0,400,0.0,28.0,0.984,15.6,28.0,400,0.0
116,4363.3889,182,19.389,True,29.43,False,0.0,27.919,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,44.8258,558.9,0.34,0.109084,0.179315,26.98,0.718,15.6,28.0,400,0.0,27.87,1.012,15.6,28.0,400,0.0,28.39,1.071,15.6,28.0,400,0.0,27.98,1.047,15.6,28.0,400,0.0,28.38,1.031,15.6,28.0,400,0.0
117,4363.5556,182,19.556,True,29.15,False,0.0,27.813,0.0,400.0,0.0,0.429447,0.108611,0.043642,0.003333,45.2552,558.8,0.34,0.146012,0.239975,26.96,0.714,15.6,28.0,400,0.0,27.82,0.996,15.6,28.0,400,0.0,28.35,1.065,15.6,28.0,400,0.0,27.92,1.025,15.6,28.0,400,0.0,28.02,0.963,15.6,28.0,400,0.0
118,4363.7222,182,19.722,True,28.87,False,0.0,27.777,0.0,400.0,0.0,0.420616,0.09978,0.034811,0.003333,45.6758,557.6,0.34,0.143009,0.234536,26.94,0.709,15.6,28.0,400,0.0,27.77,0.984,15.6,28.0,400,0.0,28.32,1.059,15.6,28.0,400,0.0,27.86,1.009,15.6,28.0,400,0.0,28.0,0.943,15.6,28.0,400,0.0
119,4363.8889,182,19.889,True,28.58,False,0.0,27.851,0.0,400.0,0.0,0.389864,0.069027,0.004058,0.003333,46.0657,555.5,0.34,0.132554,0.216569,26.92,0.703,15.6,29.0,400,0.0,27.73,0.972,15.6,29.0,400,0.0,28.28,1.053,15.6,29.0,400,0.0,27.81,0.996,15.6,29.0,400,0.0,28.53,1.013,15.6,29.0,400,0.0
120,4364.0556,182,20.056,True,28.3,False,0.0,27.826,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,46.3865,552.4,0.34,0.109084,0.17723,26.89,0.698,15.6,29.0,400,0.0,27.69,0.96,15.6,29.0,400,0.0,28.24,1.048,15.6,29.0,400,0.0,27.76,0.984,15.6,29.0,400,0.0,28.55,1.038,15.6,29.0,400,0.0
121,4364.2222,182,20.222,True,28.22,False,0.0,27.782,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,46.7074,548.5,0.34,0.109084,0.175979,26.87,0.693,15.6,29.0,400,0.0,27.65,0.951,15.6,29.0,400,0.0,28.21,1.044,15.6,29.0,400,0.0,27.73,0.974,15.6,29.0,400,0.0,28.45,1.023,15.6,29.0,400,0.0
122,4364.4167,182,20.417,True,28.13,False,0.0,27.752,0.0,400.0,0.0,0.320836,0.0,0.0,0.436416,47.0282,543.0,0.34,0.109084,0.174214,26.86,0.689,15.6,29.0,400,0.0,27.62,0.943,15.6,29.0,400,0.0,28.19,1.04,15.6,29.0,400,0.0,27.7,0.965,15.6,29.0,400,0.0,28.4,1.018,15.6,29.0,400,0.0
123,4364.5833,182,20.583,True,28.05,False,0.0,27.73,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,47.349,537.6,0.34,0.109084,0.172482,26.85,0.687,15.6,29.0,400,0.0,27.6,0.936,15.6,29.0,400,0.0,28.16,1.037,15.6,29.0,400,0.0,27.67,0.958,15.6,29.0,400,0.0,28.36,1.017,15.6,29.0,400,0.0
124,4364.75,182,20.75,True,27.97,False,0.0,27.709,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,47.6699,531.6,0.34,0.109084,0.170557,26.84,0.684,15.6,29.0,400,0.0,27.58,0.929,15.6,29.0,400,0.0,28.14,1.034,15.6,29.0,400,0.0,27.65,0.951,15.6,29.0,400,0.0,28.34,1.017,15.6,29.0,400,0.0
125,4364.9167,182,20.917,True,27.88,False,0.0,27.691,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,47.9907,525.2,0.34,0.109084,0.168503,26.83,0.682,15.6,29.0,400,0.0,27.56,0.923,15.6,29.0,400,0.0,28.12,1.032,15.6,29.0,400,0.0,27.63,0.945,15.6,29.0,400,0.0,28.31,1.017,15.6,29.0,400,0.0
126,4365.0833,182,21.083,True,27.8,False,0.0,27.672,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,48.3116,518.3,0.08,0.025667,0.16629,26.82,0.68,15.6,29.0,400,0.0,27.54,0.917,15.6,29.0,400,0.0,28.1,1.029,15.6,29.0,400,0.0,27.61,0.94,15.6,29.0,400,0.0,28.29,1.017,15.6,29.0,400,0.0
127,4365.25,182,21.25,True,27.7,False,0.0,27.655,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,48.6324,511.1,0.08,0.025667,0.16398,26.81,0.678,15.6,28.0,400,0.0,27.52,0.911,15.6,28.0,400,0.0,28.08,1.026,15.6,28.0,400,0.0,27.59,0.934,15.6,28.0,400,0.0,28.27,1.017,15.6,28.0,400,0.0
128,4365.4167,182,21.417,True,27.6,False,0.0,27.637,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,48.9532,503.8,0.08,0.025667,0.161637,26.8,0.676,15.6,28.0,400,0.0,27.5,0.906,15.6,28.0,400,0.0,28.06,1.023,15.6,28.0,400,0.0,27.58,0.929,15.6,28.0,400,0.0,28.25,1.017,15.6,28.0,400,0.0
129,4365.5833,182,21.583,True,27.5,False,0.0,27.619,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,49.2741,496.3,0.08,0.025667,0.159231,26.79,0.673,15.6,28.0,400,0.0,27.48,0.9,15.6,28.0,400,0.0,28.04,1.02,15.6,28.0,400,0.0,27.56,0.924,15.6,28.0,400,0.0,28.23,1.017,15.6,28.0,400,0.0
130,4365.75,182,21.75,True,27.4,False,0.0,27.602,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,49.5949,488.8,0.08,0.025667,0.156825,26.78,0.671,15.6,28.0,400,0.0,27.46,0.894,15.6,28.0,400,0.0,28.02,1.017,15.6,28.0,400,0.0,27.54,0.918,15.6,28.0,400,0.0,28.21,1.016,15.6,28.0,400,0.0
131,4365.9167,182,21.917,True,27.3,False,0.0,27.584,0.0,400.0,0.0,0.320836,0.0,0.0,0.436406,49.9157,481.3,0.08,0.025667,0.154419,26.77,0.668,15.6,28.0,400,0.0,27.44,0.889,15.6,28.0,400,0.0,28.0,1.013,15.6,28.0,400,0.0,27.52,0.913,15.6,28.0,400,0.0,28.19,1.015,15.6,28.0,400,0.0
132,4366.0833,182,22.083,True,27.2,False,0.0,27.567,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,50.2366,473.9,0.08,0.025667,0.152044,26.76,0.666,15.6,28.0,400,0.0,27.42,0.883,15.6,28.0,400,0.0,27.98,1.009,15.6,28.0,400,0.0,27.51,0.908,15.6,28.0,400,0.0,28.16,1.014,15.6,28.0,400,0.0
133,4366.1667,182,22.167,True,27.2,False,0.0,27.551,0.0,400.0,0.0,0.320836,0.0,0.0,0.003333,50.5574,470.3,0.08,0.025667,0.150889,26.75,0.664,15.6,28.0,400,0.0,27.41,0.878,15.6,28.0,400,0.0,27.96,1.006,15.6,28.0,400,0.0,27.49,0.903,15.6,28.0,400,0.0,28.15,1.014,15.6,28.0,400,0.0
